,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1592,2015-03-31 00:00:00+02:00,1685.969970703125,1689.219970703125,1666.739990234375,1667.72998046875,0,0.0,0.0
1593,2015-04-01 00:00:00+02:00,1661.7900390625,1677.6700439453125,1654.989990234375,1669.489990234375,0,0.0,0.0
1594,2015-04-02 00:00:00+02:00,1671.1800537109375,1675.5699462890625,1668.8599853515625,1675.52001953125,0,0.0,0.0
1595,2015-04-07 00:00:00+02:00,1691.31005859375,1700.6300048828125,1687.9599609375,1697.4300537109375,0,0.0,0.0
1596,2015-04-08 00:00:00+02:00,1696.760009765625,1701.5799560546875,1686.260009765625,1686.77001953125,0,0.0,0.0
1597,2015-04-09 00:00:00+02:00,1688.489990234375,1695.93994140625,1687.1600341796875,1695.93994140625,0,0.0,0.0
1598,2015-04-10 00:00:00+02:00,1695.800048828125,1699.97998046875,1692.5400390625,1699.9599609375,0,0.0,0.0
1599,2015-04-13 00:00:00+02:00,1700.8699951171875,1701.0799560546875,1688.6099853515625,1700.3599853515625,0,0.0,0.0
1600,2015-04-14 00:00:00+02:00,1699.739990234375,1709.010009765625,1694.97998046875,1701.3900146484375,0,0.0,0.0
1601,2015-04-15 00:00:00+02:00,1699.800048828125,1714.6199951171875,1699.47998046875,1710.6099853515625,0,0.0,0.0
1602,2015-04-16 00:00:00+02:00,1710.5899658203125,1710.8299560546875,1690.9300537109375,1690.9300537109375,0,0.0,0.0
1603,2015-04-17 00:00:00+02:00,1687.5799560546875,1690.0799560546875,1655.719970703125,1655.719970703125,0,0.0,0.0
1604,2015-04-20 00:00:00+02:00,1658.8800048828125,1678.3900146484375,1658.8800048828125,1678.280029296875,0,0.0,0.0
1605,2015-04-21 00:00:00+02:00,1683.5,1697.5,1679.3599853515625,1694.72998046875,0,0.0,0.0
1606,2015-04-22 00:00:00+02:00,1698.1400146484375,1713.47998046875,1685.5999755859375,1706.25,0,0.0,0.0
1607,2015-04-23 00:00:00+02:00,1708.47998046875,1716.8900146484375,1681.260009765625,1689.77001953125,0,0.0,0.0
1608,2015-04-24 00:00:00+02:00,1694.5699462890625,1700.22998046875,1689.8900146484375,1698.510009765625,0,0.0,0.0
1609,2015-04-27 00:00:00+02:00,1705.5799560546875,1720.02001953125,1697.81005859375,1719.9300537109375,0,0.0,0.0
1610,2015-04-28 00:00:00+02:00,1713.7900390625,1715.9000244140625,1671.510009765625,1679.52001953125,0,0.0,0.0
1611,2015-04-29 00:00:00+02:00,1686.06005859375,1691.0400390625,1632.6800537109375,1636.1800537109375,0,0.0,0.0
1612,2015-04-30 00:00:00+02:00,1633.47998046875,1642.969970703125,1615.449951171875,1628.0400390625,0,0.0,0.0
1613,2015-05-04 00:00:00+02:00,1644.300048828125,1644.300048828125,1630.2900390625,1634.0999755859375,0,0.0,0.0
1614,2015-05-05 00:00:00+02:00,1631.550048828125,1640.6800537109375,1595.3800048828125,1595.47998046875,0,0.0,0.0
1615,2015-05-06 00:00:00+02:00,1594.6500244140625,1602.47998046875,1573.9000244140625,1584.1800537109375,0,0.0,0.0
1616,2015-05-07 00:00:00+02:00,1577.3299560546875,1594.4200439453125,1558.1600341796875,1587.6500244140625,0,0.0,0.0
1617,2015-05-08 00:00:00+02:00,1603.1300048828125,1619.010009765625,1580.1300048828125,1616.449951171875,0,0.0,0.0
1618,2015-05-11 00:00:00+02:00,1614.739990234375,1625.1700439453125,1607.6500244140625,1617.030029296875,0,0.0,0.0
1619,2015-05-12 00:00:00+02:00,1609.18994140625,1609.8900146484375,1589.6600341796875,1600.0999755859375,0,0.0,0.0
1620,2015-05-13 00:00:00+02:00,1604.0,1622.030029296875,1603.949951171875,1622.010009765625,0,0.0,0.0
1621,2015-05-15 00:00:00+02:00,1629.7099609375,1637.1099853515625,1615.02001953125,1616.47998046875,0,0.0,0.0
1622,2015-05-18 00:00:00+02:00,1621.3299560546875,1626.7900390625,1611.5899658203125,1622.5699462890625,0,0.0,0.0
1623,2015-05-19 00:00:00+02:00,1628.199951171875,1637.050048828125,1620.760009765625,1633.260009765625,0,0.0,0.0
1624,2015-05-20 00:00:00+02:00,1633.969970703125,1637.699951171875,1626.5899658203125,1637.489990234375,0,0.0,0.0
1625,2015-05-21 00:00:00+02:00,1633.260009765625,1642.18994140625,1627.800048828125,1642.18994140625,0,0.0,0.0
1626,2015-05-22 00:00:00+02:00,1644.0899658203125,1653.7099609375,1639.3900146484375,1648.4599609375,0,0.0,0.0
1627,2015-05-25 00:00:00+02:00,1650.1099853515625,1650.68994140625,1639.0999755859375,1650.68994140625,0,0.0,0.0
1628,2015-05-26 00:00:00+02:00,1650.06005859375,1656.97998046875,1636.1600341796875,1638.489990234375,0,0.0,0.0
1629,2015-05-27 00:00:00+02:00,1642.489990234375,1664.1600341796875,1637.7900390625,1664.0799560546875,0,0.0,0.0
1630,2015-05-28 00:00:00+02:00,1661.6099853515625,1668.47998046875,1657.989990234375,1667.06005859375,0,0.0,0.0
1631,2015-05-29 00:00:00+02:00,1669.1300048828125,1669.1300048828125,1644.989990234375,1644.989990234375,0,0.0,0.0
1632,2015-06-01 00:00:00+02:00,1648.469970703125,1656.8499755859375,1644.760009765625,1649.5899658203125,0,0.0,0.0
1633,2015-06-02 00:00:00+02:00,1657.5899658203125,1657.5899658203125,1629.93994140625,1638.6500244140625,0,0.0,0.0
1634,2015-06-03 00:00:00+02:00,1642.260009765625,1650.280029296875,1632.27001953125,1641.68994140625,0,0.0,0.0
1635,2015-06-04 00:00:00+02:00,1638.739990234375,1639.260009765625,1618.8399658203125,1625.02001953125,0,0.0,0.0
1636,2015-06-05 00:00:00+02:00,1616.949951171875,1616.949951171875,1601.1600341796875,1606.4599609375,0,0.0,0.0
1637,2015-06-08 00:00:00+02:00,1602.8399658203125,1608.239990234375,1589.5699462890625,1589.5699462890625,0,0.0,0.0
1638,2015-06-09 00:00:00+02:00,1588.31005859375,1594.4599609375,1569.4599609375,1587.8399658203125,0,0.0,0.0
1639,2015-06-10 00:00:00+02:00,1584.8299560546875,1613.030029296875,1578.8499755859375,1610.3800048828125,0,0.0,0.0
1640,2015-06-11 00:00:00+02:00,1609.4000244140625,1618.6600341796875,1596.47998046875,1604.8900146484375,0,0.0,0.0
1641,2015-06-12 00:00:00+02:00,1605.5400390625,1611.4000244140625,1588.4300537109375,1597.3299560546875,0,0.0,0.0
1642,2015-06-15 00:00:00+02:00,1584.3599853515625,1586.3800048828125,1561.52001953125,1566.989990234375,0,0.0,0.0
1643,2015-06-16 00:00:00+02:00,1558.27001953125,1585.800048828125,1548.6800537109375,1582.22998046875,0,0.0,0.0
1644,2015-06-17 00:00:00+02:00,1582.9000244140625,1584.27001953125,1565.8599853515625,1567.4599609375,0,0.0,0.0
1645,2015-06-18 00:00:00+02:00,1564.010009765625,1565.22998046875,1538.469970703125,1562.4300537109375,0,0.0,0.0
1646,2015-06-22 00:00:00+02:00,1591.52001953125,1606.6199951171875,1581.6300048828125,1606.6199951171875,0,0.0,0.0
1647,2015-06-23 00:00:00+02:00,1614.4599609375,1628.239990234375,1611.5400390625,1620.949951171875,0,0.0,0.0
1648,2015-06-24 00:00:00+02:00,1623.8699951171875,1627.5699462890625,1606.75,1611.5,0,0.0,0.0
1649,2015-06-25 00:00:00+02:00,1599.93994140625,1613.1700439453125,1594.9000244140625,1601.1199951171875,0,0.0,0.0
1650,2015-06-26 00:00:00+02:00,1593.5999755859375,1614.300048828125,1584.030029296875,1608.260009765625,0,0.0,0.0
1651,2015-06-29 00:00:00+02:00,1550.300048828125,1585.780029296875,1545.5799560546875,1559.800048828125,0,0.0,0.0
1652,2015-06-30 00:00:00+02:00,1556.6800537109375,1561.3399658203125,1537.9300537109375,1541.6600341796875,0,0.0,0.0
1653,2015-07-01 00:00:00+02:00,1550.6400146484375,1582.0999755859375,1546.4200439453125,1575.5,0,0.0,0.0
1654,2015-07-02 00:00:00+02:00,1573.8199462890625,1577.77001953125,1560.6300048828125,1562.0999755859375,0,0.0,0.0
1655,2015-07-03 00:00:00+02:00,1564.2900390625,1564.2900390625,1544.550048828125,1553.5999755859375,0,0.0,0.0
1656,2015-07-06 00:00:00+02:00,1530.989990234375,1539.4599609375,1525.9000244140625,1526.93994140625,0,0.0,0.0
1657,2015-07-07 00:00:00+02:00,1535.8900146484375,1541.7099609375,1516.0899658203125,1516.1199951171875,0,0.0,0.0
1658,2015-07-08 00:00:00+02:00,1519.5999755859375,1528.6099853515625,1507.010009765625,1520.8800048828125,0,0.0,0.0
1659,2015-07-09 00:00:00+02:00,1527.4300537109375,1552.0400390625,1524.47998046875,1549.5899658203125,0,0.0,0.0
1660,2015-07-10 00:00:00+02:00,1579.5400390625,1590.5400390625,1570.6300048828125,1590.5400390625,0,0.0,0.0
1661,2015-07-13 00:00:00+02:00,1601.1400146484375,1616.56005859375,1601.1400146484375,1614.4200439453125,0,0.0,0.0
1662,2015-07-14 00:00:00+02:00,1612.1700439453125,1616.56005859375,1607.1400146484375,1616.25,0,0.0,0.0
1663,2015-07-15 00:00:00+02:00,1611.9200439453125,1612.550048828125,1600.4000244140625,1601.969970703125,0,0.0,0.0
1664,2015-07-16 00:00:00+02:00,1611.81005859375,1639.1800537109375,1611.18994140625,1636.1199951171875,0,0.0,0.0
1665,2015-07-17 00:00:00+02:00,1648.47998046875,1648.81005859375,1630.02001953125,1635.469970703125,0,0.0,0.0
1666,2015-07-20 00:00:00+02:00,1641.47998046875,1655.8199462890625,1641.47998046875,1653.43994140625,0,0.0,0.0
1667,2015-07-21 00:00:00+02:00,1657.4300537109375,1658.9300537109375,1634.8699951171875,1636.4200439453125,0,0.0,0.0
1668,2015-07-22 00:00:00+02:00,1631.25,1633.3499755859375,1621.27001953125,1621.27001953125,0,0.0,0.0
1669,2015-07-23 00:00:00+02:00,1635.530029296875,1636.489990234375,1617.4000244140625,1619.81005859375,0,0.0,0.0
1670,2015-07-24 00:00:00+02:00,1618.6099853515625,1626.719970703125,1611.18994140625,1612.800048828125,0,0.0,0.0
1671,2015-07-27 00:00:00+02:00,1607.1600341796875,1608.06005859375,1581.0699462890625,1581.3299560546875,0,0.0,0.0
1672,2015-07-28 00:00:00+02:00,1587.5799560546875,1594.8599853515625,1578.3900146484375,1588.219970703125,0,0.0,0.0
1673,2015-07-29 00:00:00+02:00,1596.72998046875,1603.3199462890625,1583.0799560546875,1597.8599853515625,0,0.0,0.0
1674,2015-07-30 00:00:00+02:00,1605.8399658203125,1609.3800048828125,1592.18994140625,1603.5,0,0.0,0.0
1675,2015-07-31 00:00:00+02:00,1606.6099853515625,1615.6400146484375,1600.449951171875,1615.6400146484375,0,0.0,0.0
1676,2015-08-03 00:00:00+02:00,1615.43994140625,1621.72998046875,1610.489990234375,1618.280029296875,0,0.0,0.0
1677,2015-08-04 00:00:00+02:00,1616.56005859375,1616.9000244140625,1606.5400390625,1611.8800048828125,0,0.0,0.0
1678,2015-08-05 00:00:00+02:00,1615.6300048828125,1630.010009765625,1615.6300048828125,1627.4200439453125,0,0.0,0.0
1679,2015-08-06 00:00:00+02:00,1626.550048828125,1627.47998046875,1619.4200439453125,1621.56005859375,0,0.0,0.0
1680,2015-08-07 00:00:00+02:00,1621.3499755859375,1622.93994140625,1612.280029296875,1612.280029296875,0,0.0,0.0
1681,2015-08-10 00:00:00+02:00,1621.3499755859375,1636.6300048828125,1608.27001953125,1636.5400390625,0,0.0,0.0
1682,2015-08-11 00:00:00+02:00,1633.8199462890625,1638.1199951171875,1611.6099853515625,1614.719970703125,0,0.0,0.0
1683,2015-08-12 00:00:00+02:00,1604.030029296875,1604.030029296875,1573.1199951171875,1575.0400390625,0,0.0,0.0
1684,2015-08-13 00:00:00+02:00,1597.3900146484375,1599.6099853515625,1586.2900390625,1594.1500244140625,0,0.0,0.0
1685,2015-08-14 00:00:00+02:00,1594.8800048828125,1598.2900390625,1583.3399658203125,1586.8299560546875,0,0.0,0.0
1686,2015-08-17 00:00:00+02:00,1598.68994140625,1603.6800537109375,1578.4100341796875,1592.81005859375,0,0.0,0.0
1687,2015-08-18 00:00:00+02:00,1587.0799560546875,1592.8399658203125,1580.3900146484375,1583.530029296875,0,0.0,0.0
1688,2015-08-19 00:00:00+02:00,1576.8599853515625,1576.8599853515625,1553.27001953125,1553.510009765625,0,0.0,0.0
1689,2015-08-20 00:00:00+02:00,1546.8199462890625,1553.5400390625,1532.9599609375,1534.3900146484375,0,0.0,0.0
1690,2015-08-21 00:00:00+02:00,1516.18994140625,1530.7099609375,1495.3599853515625,1495.3599853515625,0,0.0,0.0
1691,2015-08-24 00:00:00+02:00,1451.780029296875,1471.6500244140625,1405.010009765625,1428.0799560546875,0,0.0,0.0
1692,2015-08-25 00:00:00+02:00,1446.8599853515625,1487.260009765625,1440.97998046875,1483.3499755859375,0,0.0,0.0
1693,2015-08-26 00:00:00+02:00,1465.8699951171875,1490.47998046875,1444.6300048828125,1458.199951171875,0,0.0,0.0
1694,2015-08-27 00:00:00+02:00,1494.489990234375,1505.8800048828125,1485.6700439453125,1502.8599853515625,0,0.0,0.0
1695,2015-08-28 00:00:00+02:00,1506.8399658203125,1509.7099609375,1490.4599609375,1509.7099609375,0,0.0,0.0
1696,2015-08-31 00:00:00+02:00,1502.8299560546875,1504.550048828125,1486.6099853515625,1501.0699462890625,0,0.0,0.0
1697,2015-09-01 00:00:00+02:00,1487.27001953125,1489.0699462890625,1460.6700439453125,1469.8699951171875,0,0.0,0.0
1698,2015-09-02 00:00:00+02:00,1477.3900146484375,1486.1300048828125,1464.4100341796875,1471.510009765625,0,0.0,0.0
1699,2015-09-03 00:00:00+02:00,1487.9000244140625,1506.530029296875,1479.1300048828125,1500.2099609375,0,0.0,0.0
1700,2015-09-04 00:00:00+02:00,1485.47998046875,1486.050048828125,1459.489990234375,1461.4599609375,86107000,0.0,0.0
1701,2015-09-07 00:00:00+02:00,1473.449951171875,1479.8800048828125,1466.199951171875,1471.75,0,0.0,0.0
1702,2015-09-08 00:00:00+02:00,1482.9599609375,1499.469970703125,1480.6700439453125,1488.8800048828125,0,0.0,0.0
1703,2015-09-09 00:00:00+02:00,1518.5,1524.22998046875,1505.989990234375,1507.1500244140625,0,0.0,0.0
1704,2015-09-10 00:00:00+02:00,1495.050048828125,1505.6600341796875,1487.9100341796875,1494.3499755859375,0,0.0,0.0
1705,2015-09-11 00:00:00+02:00,1498.3599853515625,1499.1199951171875,1484.1800537109375,1488.4100341796875,0,0.0,0.0
1706,2015-09-14 00:00:00+02:00,1489.02001953125,1491.8199462890625,1462.760009765625,1467.72998046875,0,0.0,0.0
1707,2015-09-15 00:00:00+02:00,1467.719970703125,1475.1099853515625,1450.5699462890625,1469.0799560546875,0,0.0,0.0
1708,2015-09-16 00:00:00+02:00,1480.050048828125,1490.56005859375,1477.5899658203125,1483.6600341796875,0,0.0,0.0
1709,2015-09-17 00:00:00+02:00,1486.3800048828125,1488.699951171875,1480.3699951171875,1486.4599609375,0,0.0,0.0
1710,2015-09-18 00:00:00+02:00,1478.6600341796875,1478.68994140625,1446.97998046875,1453.1099853515625,0,0.0,0.0
1711,2015-09-21 00:00:00+02:00,1449.1700439453125,1467.5699462890625,1443.72998046875,1462.6600341796875,0,0.0,0.0
1712,2015-09-22 00:00:00+02:00,1440.8499755859375,1455.8699951171875,1424.530029296875,1425.3900146484375,0,0.0,0.0
1713,2015-09-23 00:00:00+02:00,1423.1400146484375,1432.3800048828125,1416.9200439453125,1421.5,0,0.0,0.0
1714,2015-09-24 00:00:00+02:00,1422.8599853515625,1424.199951171875,1378.93994140625,1381.8699951171875,0,0.0,0.0
1715,2015-09-25 00:00:00+02:00,1401.050048828125,1421.6300048828125,1401.050048828125,1418.469970703125,0,0.0,0.0
1716,2015-09-28 00:00:00+02:00,1414.9200439453125,1416.0799560546875,1389.3800048828125,1389.3800048828125,0,0.0,0.0
1717,2015-09-29 00:00:00+02:00,1374.5799560546875,1403.300048828125,1369.2900390625,1391.8800048828125,0,0.0,0.0
1718,2015-09-30 00:00:00+02:00,1415.02001953125,1423.8299560546875,1407.3399658203125,1416.8900146484375,0,0.0,0.0
1719,2015-10-01 00:00:00+02:00,1432.4000244140625,1435.969970703125,1399.3399658203125,1404.449951171875,0,0.0,0.0
1720,2015-10-02 00:00:00+02:00,1416.6600341796875,1429.3800048828125,1396.199951171875,1412.8599853515625,0,0.0,0.0
1721,2015-10-05 00:00:00+02:00,1434.949951171875,1456.969970703125,1429.6500244140625,1456.969970703125,0,0.0,0.0
1722,2015-10-06 00:00:00+02:00,1457.3800048828125,1464.5799560546875,1441.3499755859375,1457.1500244140625,0,0.0,0.0
1723,2015-10-07 00:00:00+02:00,1459.260009765625,1471.6400146484375,1452.010009765625,1452.010009765625,0,0.0,0.0
1724,2015-10-08 00:00:00+02:00,1448.4200439453125,1464.989990234375,1447.3599853515625,1464.489990234375,0,0.0,0.0
1725,2015-10-09 00:00:00+02:00,1477.280029296875,1490.199951171875,1473.989990234375,1483.739990234375,0,0.0,0.0
1726,2015-10-12 00:00:00+02:00,1488.0799560546875,1504.5999755859375,1472.52001953125,1481.4300537109375,0,0.0,0.0
1727,2015-10-13 00:00:00+02:00,1483.2900390625,1483.469970703125,1452.780029296875,1460.1099853515625,0,0.0,0.0
1728,2015-10-14 00:00:00+02:00,1451.6600341796875,1455.06005859375,1441.2900390625,1442.75,0,0.0,0.0
1729,2015-10-15 00:00:00+02:00,1444.199951171875,1453.8699951171875,1441.760009765625,1453.8699951171875,0,0.0,0.0
1730,2015-10-16 00:00:00+02:00,1463.949951171875,1469.7099609375,1444.8800048828125,1452.3599853515625,0,0.0,0.0
1731,2015-10-19 00:00:00+02:00,1452.6199951171875,1466.739990234375,1452.2099609375,1458.0,0,0.0,0.0
1732,2015-10-20 00:00:00+02:00,1463.8299560546875,1471.8199462890625,1449.550048828125,1466.6700439453125,0,0.0,0.0
1733,2015-10-21 00:00:00+02:00,1460.31005859375,1463.1400146484375,1443.1600341796875,1452.0899658203125,0,0.0,0.0
1734,2015-10-22 00:00:00+02:00,1449.2900390625,1485.6600341796875,1434.719970703125,1484.469970703125,0,0.0,0.0
1735,2015-10-23 00:00:00+02:00,1490.3800048828125,1514.8499755859375,1486.0999755859375,1506.5899658203125,0,0.0,0.0
1736,2015-10-26 00:00:00+01:00,1506.489990234375,1515.22998046875,1499.2900390625,1506.1600341796875,0,0.0,0.0
1737,2015-10-27 00:00:00+01:00,1503.0799560546875,1504.0799560546875,1485.719970703125,1487.030029296875,0,0.0,0.0
1738,2015-10-28 00:00:00+01:00,1490.9599609375,1503.219970703125,1482.030029296875,1499.6400146484375,0,0.0,0.0
1739,2015-10-29 00:00:00+01:00,1505.97998046875,1505.97998046875,1484.1800537109375,1495.8599853515625,0,0.0,0.0
1740,2015-10-30 00:00:00+01:00,1498.2900390625,1508.449951171875,1496.510009765625,1499.22998046875,0,0.0,0.0
1741,2015-11-02 00:00:00+01:00,1487.469970703125,1509.699951171875,1480.2900390625,1502.43994140625,0,0.0,0.0
1742,2015-11-03 00:00:00+01:00,1506.0400390625,1508.6800537109375,1496.1300048828125,1507.449951171875,0,0.0,0.0
1743,2015-11-04 00:00:00+01:00,1513.52001953125,1533.949951171875,1512.8900146484375,1529.4300537109375,0,0.0,0.0
1744,2015-11-05 00:00:00+01:00,1530.4200439453125,1535.050048828125,1521.1300048828125,1523.25,0,0.0,0.0
1745,2015-11-06 00:00:00+01:00,1523.56005859375,1536.5799560546875,1516.5400390625,1526.489990234375,0,0.0,0.0
1746,2015-11-09 00:00:00+01:00,1530.3599853515625,1537.25,1511.550048828125,1511.550048828125,0,0.0,0.0
1747,2015-11-10 00:00:00+01:00,1515.530029296875,1517.8499755859375,1488.18994140625,1499.4000244140625,0,0.0,0.0
1748,2015-11-11 00:00:00+01:00,1504.43994140625,1518.300048828125,1503.1600341796875,1511.4599609375,0,0.0,0.0
1749,2015-11-12 00:00:00+01:00,1511.8399658203125,1512.6099853515625,1487.9599609375,1488.4000244140625,0,0.0,0.0
1750,2015-11-13 00:00:00+01:00,1481.760009765625,1485.56005859375,1469.0,1476.2099609375,0,0.0,0.0
1751,2015-11-16 00:00:00+01:00,1476.2099609375,1485.6800537109375,1458.52001953125,1479.0400390625,0,0.0,0.0
1752,2015-11-17 00:00:00+01:00,1479.239990234375,1514.3299560546875,1479.239990234375,1513.9300537109375,0,0.0,0.0
1753,2015-11-18 00:00:00+01:00,1513.9300537109375,1515.2099609375,1504.3800048828125,1514.1800537109375,0,0.0,0.0
1754,2015-11-19 00:00:00+01:00,1514.1800537109375,1530.9100341796875,1507.8299560546875,1512.77001953125,0,0.0,0.0
1755,2015-11-20 00:00:00+01:00,1512.77001953125,1525.47998046875,1505.93994140625,1521.8699951171875,0,0.0,0.0
1756,2015-11-23 00:00:00+01:00,1521.8699951171875,1521.8699951171875,1509.27001953125,1515.800048828125,0,0.0,0.0
1757,2015-11-24 00:00:00+01:00,1515.800048828125,1515.800048828125,1486.739990234375,1488.8900146484375,0,0.0,0.0
1758,2015-11-25 00:00:00+01:00,1488.8900146484375,1508.3800048828125,1487.949951171875,1506.52001953125,0,0.0,0.0
1759,2015-11-26 00:00:00+01:00,1505.3900146484375,1524.6199951171875,1502.300048828125,1522.280029296875,0,0.0,0.0
1760,2015-11-27 00:00:00+01:00,1519.5999755859375,1527.6199951171875,1511.6199951171875,1522.0,0,0.0,0.0
1761,2015-11-30 00:00:00+01:00,1521.9000244140625,1542.1199951171875,1515.3299560546875,1536.050048828125,0,0.0,0.0
1762,2015-12-01 00:00:00+01:00,1536.280029296875,1546.530029296875,1527.449951171875,1530.52001953125,0,0.0,0.0
1763,2015-12-02 00:00:00+01:00,1530.6099853515625,1539.5400390625,1521.6400146484375,1533.8699951171875,0,0.0,0.0
1764,2015-12-03 00:00:00+01:00,1533.739990234375,1544.93994140625,1502.4100341796875,1502.4100341796875,0,0.0,0.0
1765,2015-12-04 00:00:00+01:00,1501.97998046875,1501.97998046875,1475.7900390625,1485.3199462890625,0,0.0,0.0
1766,2015-12-07 00:00:00+01:00,1490.260009765625,1504.6099853515625,1489.6199951171875,1494.52001953125,0,0.0,0.0
1767,2015-12-08 00:00:00+01:00,1494.06005859375,1494.06005859375,1450.43994140625,1454.989990234375,0,0.0,0.0
1768,2015-12-09 00:00:00+01:00,1455.739990234375,1460.8499755859375,1428.6199951171875,1440.93994140625,0,0.0,0.0
1769,2015-12-10 00:00:00+01:00,1440.010009765625,1444.6700439453125,1427.5899658203125,1433.4100341796875,0,0.0,0.0
1770,2015-12-11 00:00:00+01:00,1433.3800048828125,1433.3800048828125,1399.9000244140625,1401.1400146484375,0,0.0,0.0
1771,2015-12-14 00:00:00+01:00,1401.81005859375,1418.6600341796875,1388.780029296875,1389.260009765625,0,0.0,0.0
1772,2015-12-15 00:00:00+01:00,1389.260009765625,1427.1099853515625,1389.260009765625,1426.469970703125,0,0.0,0.0
1773,2015-12-16 00:00:00+01:00,1426.72998046875,1439.5,1418.8699951171875,1428.02001953125,0,0.0,0.0
1774,2015-12-17 00:00:00+01:00,1429.719970703125,1461.489990234375,1429.719970703125,1438.3199462890625,0,0.0,0.0
1775,2015-12-18 00:00:00+01:00,1435.7900390625,1435.7900390625,1415.1199951171875,1422.6300048828125,0,0.0,0.0
1776,2015-12-21 00:00:00+01:00,1422.6300048828125,1443.800048828125,1419.1300048828125,1419.1300048828125,0,0.0,0.0
1777,2015-12-22 00:00:00+01:00,1419.3499755859375,1428.449951171875,1410.239990234375,1413.739990234375,0,0.0,0.0
1778,2015-12-23 00:00:00+01:00,1415.010009765625,1446.68994140625,1415.010009765625,1446.68994140625,0,0.0,0.0
1779,2015-12-28 00:00:00+01:00,1447.68994140625,1451.7099609375,1432.550048828125,1434.06005859375,0,0.0,0.0
1780,2015-12-29 00:00:00+01:00,1435.1199951171875,1452.949951171875,1435.1199951171875,1452.949951171875,0,0.0,0.0
1781,2015-12-30 00:00:00+01:00,1453.18994140625,1455.4200439453125,1442.1700439453125,1446.8199462890625,0,0.0,0.0
1782,2016-01-04 00:00:00+01:00,1441.3399658203125,1441.3399658203125,1394.27001953125,1394.3900146484375,0,0.0,0.0
1783,2016-01-05 00:00:00+01:00,1398.0,1410.469970703125,1384.050048828125,1387.030029296875,0,0.0,0.0
1784,2016-01-07 00:00:00+01:00,1379.6600341796875,1379.6600341796875,1326.699951171875,1357.1199951171875,0,0.0,0.0
1785,2016-01-08 00:00:00+01:00,1359.0999755859375,1379.949951171875,1348.760009765625,1348.760009765625,0,0.0,0.0
1786,2016-01-11 00:00:00+01:00,1348.22998046875,1362.0400390625,1342.6800537109375,1348.6400146484375,0,0.0,0.0
1787,2016-01-12 00:00:00+01:00,1348.4200439453125,1369.050048828125,1345.6700439453125,1351.260009765625,0,0.0,0.0
1788,2016-01-13 00:00:00+01:00,1352.6099853515625,1377.8699951171875,1352.6099853515625,1360.97998046875,0,0.0,0.0
1789,2016-01-14 00:00:00+01:00,1359.0799560546875,1359.0799560546875,1326.7099609375,1339.469970703125,0,0.0,0.0
1790,2016-01-15 00:00:00+01:00,1339.6400146484375,1348.510009765625,1296.9200439453125,1305.239990234375,0,0.0,0.0
1791,2016-01-18 00:00:00+01:00,1306.56005859375,1322.5899658203125,1300.5400390625,1306.02001953125,0,0.0,0.0
1792,2016-01-19 00:00:00+01:00,1311.719970703125,1341.72998046875,1311.719970703125,1332.1700439453125,0,0.0,0.0
1793,2016-01-20 00:00:00+01:00,1332.1700439453125,1332.1700439453125,1289.4000244140625,1290.949951171875,0,0.0,0.0
1794,2016-01-21 00:00:00+01:00,1290.239990234375,1319.81005859375,1283.1300048828125,1312.5999755859375,0,0.0,0.0
1795,2016-01-22 00:00:00+01:00,1320.1400146484375,1364.239990234375,1320.1400146484375,1361.3599853515625,0,0.0,0.0
1796,2016-01-25 00:00:00+01:00,1362.3499755859375,1367.81005859375,1345.550048828125,1354.4100341796875,0,0.0,0.0
1797,2016-01-26 00:00:00+01:00,1351.4200439453125,1376.1199951171875,1332.4000244140625,1375.739990234375,0,0.0,0.0
1798,2016-01-27 00:00:00+01:00,1377.469970703125,1377.469970703125,1353.6400146484375,1365.5899658203125,0,0.0,0.0
1799,2016-01-28 00:00:00+01:00,1360.6099853515625,1366.760009765625,1328.280029296875,1333.3199462890625,0,0.0,0.0
1800,2016-01-29 00:00:00+01:00,1339.3299560546875,1359.9200439453125,1335.9300537109375,1356.3199462890625,0,0.0,0.0
1801,2016-02-01 00:00:00+01:00,1357.1300048828125,1365.9000244140625,1335.1400146484375,1342.4300537109375,0,0.0,0.0
1802,2016-02-02 00:00:00+01:00,1340.1800537109375,1340.3800048828125,1314.18994140625,1320.2900390625,0,0.0,0.0
1803,2016-02-03 00:00:00+01:00,1320.5400390625,1331.6199951171875,1295.5,1305.489990234375,0,0.0,0.0
1804,2016-02-04 00:00:00+01:00,1310.9000244140625,1334.8299560546875,1304.8299560546875,1333.719970703125,0,0.0,0.0
1805,2016-02-05 00:00:00+01:00,1333.6600341796875,1347.4599609375,1322.6800537109375,1330.1099853515625,0,0.0,0.0
1806,2016-02-08 00:00:00+01:00,1330.9000244140625,1339.5999755859375,1273.27001953125,1273.949951171875,0,0.0,0.0
1807,2016-02-09 00:00:00+01:00,1274.5899658203125,1288.52001953125,1253.6300048828125,1271.449951171875,0,0.0,0.0
1808,2016-02-10 00:00:00+01:00,1272.1600341796875,1306.1700439453125,1272.1099853515625,1297.8199462890625,0,0.0,0.0
1809,2016-02-11 00:00:00+01:00,1296.3399658203125,1296.3399658203125,1247.06005859375,1247.06005859375,0,0.0,0.0
1810,2016-02-12 00:00:00+01:00,1248.280029296875,1286.6700439453125,1248.280029296875,1286.6700439453125,0,0.0,0.0
